Visit_ID,Tourist_Origin,Destination _City,Destination_Type,Visitor_Type,Season,Visit_Date,Visitors_Count,Average_Rating,Revenue_USD,Average_Spending
VIS3539,Singapore,Bali,City Tourism,International,Winter,2/17/2022,1038,3.56,241727.99,232.8786031
VIS3540,Thailand,Rome,Heritage,International,Winter,3/13/2023,4278,3.54,1206183.55,281.9503389
VIS3541,Singapore,Kuala Lumpur,Wildlife,International,Winter,5/3/2023,673,4.37,175443.81,260.6891679
VIS3542,India,Rome,Wildlife,International,Summer,3/6/2023,2065,4.66,276819.47,134.0530121
VIS3543,Malaysia,Bangkok,Hill Station,Domestic,Winter,5/27/2021,1804,2.69,140665.2,77.97405765
VIS3544,Singapore,Munnar,Wildlife,Domestic,Winter,11/1/2021,3067,3.57,400487.09,130.5794229
VIS3545,Italy,Kuala Lumpur,City Tourism,International,Monsoon,3/8/2024,3704,3.7,951135.81,256.7861258
VIS3546,France,Munnar,Wildlife,International,Winter,11/6/2023,4978,4.07,1480022.05,297.3125854
VIS3547,Dubai,Alappuzha,Heritage,Domestic,Summer,6/17/2022,1688,4.85,217466.27,128.8307287
VIS3548,India,Munnar,Adventure,International,Winter,10/2/2021,3964,2.73,391797.38,98.83889506
VIS3549,India,Kuala Lumpur,Heritage,International,Winter,10/26/2023,,4.47,308224.98,0
VIS3550,France,Rome,Adventure,International,Winter,12/22/2021,1588,3.64,37127.18,23.37983627
VIS3551,Italy,Munnar,Beach,International,Winter,3/13/2023,2380,3.04,158356.55,66.53636555
VIS3552,France,Alappuzha,Heritage,Domestic,Monsoon,11/23/2021,3850,4.97,296092.09,76.90703636
VIS3553,France,Rome,Adventure,Domestic,Winter,2/28/2022,2671,2.88,148643.63,55.65092849
VIS3554,Singapore,Singapore,Heritage,International,Winter,5/13/2022,4434,3,92784.32,20.92564727
VIS3555,Dubai,Kuala Lumpur,Beach,International,Summer,5/12/2021,853,4.85,39484.03,46.28842907
VIS3556,France,Bangkok,City Tourism,International,Summer,3/13/2023,3482,3.12,444938.94,127.782579
VIS3557,Italy,Rome,Beach,Domestic,Winter,4/29/2023,2683,2.62,490515.44,182.8234961
VIS3558,India,Dubai,Adventure,International,Winter,12/21/2021,4935,4.17,482950.03,97.86221479
VIS3559,Italy,Rome,Hill Station,International,Monsoon,8/9/2021,1655,2.75,105066.21,63.4841148
VIS3560,France,Kochi,Heritage,International,Monsoon,12/3/2022,398,4.47,98593.21,247.7216332
VIS3561,Italy,Singapore,Heritage,Domestic,Monsoon,9/15/2021,3270,4,367330.75,112.3335627
VIS3562,Dubai,Kochi,City Tourism,Domestic,Summer,11/1/2023,1959,3.6,317651.78,162.1499643
VIS3563,France,Bangkok,City Tourism,Domestic,Summer,4/28/2023,2207,4.6,399061.74,180.8163752
VIS3564,Dubai,Alappuzha,City Tourism,International,Winter,10/9/2021,4172,4.14,1137384.4,272.6232982
VIS3565,Dubai,Singapore,Heritage,International,Monsoon,2/29/2024,204,4.63,54880.83,269.0236765
VIS3566,Singapore,Bangkok,Beach,Domestic,Monsoon,6/9/2022,2630,4.06,389884.74,148.2451483
VIS3567,Thailand,Rome,Wildlife,International,Monsoon,2/3/2021,288,2.97,62775.21,217.9694792
VIS3568,Malaysia,Singapore,Hill Station,International,Winter,3/3/2022,4632,3.21,996576.99,215.1504728
VIS3569,Singapore,Munnar,Wildlife,International,Monsoon,11/12/2021,3775,3.83,107940.34,28.59346755
VIS3570,Indonesia,Alappuzha,Beach,Domestic,Winter,1/1/2024,350,4.82,104534.1,298.6688571
VIS3571,Thailand,Munnar,Hill Station,Domestic,Monsoon,3/16/2022,4520,3.69,1279834.33,283.1491881
VIS3572,India,Dubai,City Tourism,International,Winter,3/27/2022,3638,3.06,239706.72,65.88969764
VIS3573,India,Bali,City Tourism,Domestic,Monsoon,2/8/2023,,3.51,409386.12,0
VIS3574,France,Singapore,Adventure,International,Summer,10/30/2022,4027,4.55,988822.1,245.5480755
VIS3575,Singapore,Paris,City Tourism,Domestic,Monsoon,2/17/2022,4933,3.18,435666.99,88.31684371
VIS3576,Indonesia,Dubai,City Tourism,Domestic,Summer,5/22/2023,4513,3.83,916430.91,203.064682
VIS3577,Thailand,Alappuzha,Wildlife,Domestic,Summer,4/30/2021,1327,3.29,149346.47,112.5444386
VIS3578,India,Singapore,Heritage,Domestic,Summer,10/12/2023,4174,3.23,1129000.76,270.4841303
VIS3579,Indonesia,Kochi,Beach,Domestic,Winter,9/8/2021,2594,4.92,493770.5,190.3510023
VIS3580,Malaysia,Paris,Adventure,International,Monsoon,3/13/2021,3702,3.74,291339.15,78.69777147
VIS3581,France,Singapore,City Tourism,Domestic,Monsoon,5/15/2022,3302,2.77,762453.24,230.906493
VIS3582,Singapore,Bali,Beach,Domestic,Winter,12/24/2023,2614,3.38,744907.19,284.9683206
VIS3583,Dubai,Rome,City Tourism,Domestic,Winter,9/15/2021,4446,4.14,882407.84,198.4722987
VIS3584,India,Singapore,Heritage,Domestic,Monsoon,2/7/2022,2904,2.95,546898.24,188.3258402
VIS3585,India,Dubai,Hill Station,Domestic,Monsoon,3/2/2024,3683,3.55,714521.64,194.0053326
VIS3586,India,Bangkok,Hill Station,International,Winter,8/17/2023,3198,4.58,827397.87,258.7235366
VIS3587,Indonesia,Kuala Lumpur,Hill Station,International,Summer,2/4/2021,1750,2.99,311445.76,177.9690057
VIS3588,Singapore,Dubai,Hill Station,Domestic,Monsoon,12/18/2023,828,3.62,134922.07,162.9493599
VIS3589,Singapore,Dubai,Wildlife,Domestic,Winter,1/18/2021,1487,3.27,189967.22,127.7519973
VIS3590,France,Dubai,Beach,Domestic,Summer,6/13/2021,4523,3.59,502944.5,111.1971037
VIS3591,Indonesia,Munnar,Wildlife,Domestic,Monsoon,7/9/2023,3335,3.9,853161.35,255.8204948
VIS3592,India,Alappuzha,Wildlife,International,Summer,10/4/2021,283,3.39,74961.08,264.8801413
VIS3593,India,Dubai,Adventure,Domestic,Summer,1/16/2022,1961,2.78,412361.35,210.2811576
VIS3594,Indonesia,Alappuzha,Adventure,International,Summer,12/14/2021,2191,2.97,509833.39,232.6943816
VIS3595,Singapore,Bali,Heritage,International,Winter,4/10/2023,2318,3.07,420328.81,181.3325324
VIS3596,Italy,Paris,City Tourism,Domestic,Summer,12/31/2022,1465,4.61,175103.16,119.5243413
VIS3597,Malaysia,Munnar,Beach,Domestic,Summer,3/20/2024,407,3.12,88732.07,218.014914
VIS3598,Thailand,Rome,Adventure,International,Summer,4/21/2022,4461,2.59,1169175.89,262.0882963
VIS3599,India,Singapore,Wildlife,Domestic,Monsoon,1/25/2023,503,4.65,103157.88,205.0852485
VIS3600,India,Alappuzha,Adventure,International,Monsoon,4/3/2022,2133,4.8,301813.13,141.4970136
VIS3601,France,Dubai,Wildlife,Domestic,Winter,9/5/2022,2828,3.4,354943.01,125.5102581
VIS3602,Malaysia,Munnar,Heritage,International,Monsoon,7/26/2022,2639,4.88,386823.79,146.5796855
VIS3603,India,Dubai,Hill Station,International,Monsoon,10/1/2021,3306,3.66,244200.9,73.86597096
VIS3604,Singapore,Alappuzha,City Tourism,International,Monsoon,2/13/2023,911,3.13,187871.81,206.2259166
VIS3605,France,Bali,Beach,Domestic,Monsoon,5/6/2023,1483,3.2,425248.61,286.7488941
VIS3606,Dubai,Bangkok,Wildlife,Domestic,Monsoon,2/22/2024,3646,2.81,840723.12,230.5878003
VIS3607,Italy,Munnar,City Tourism,Domestic,Monsoon,11/14/2021,1475,4.24,328472.36,222.6931254
VIS3608,Italy,Munnar,Wildlife,International,Summer,3/14/2023,1529,4.61,179787.34,117.5849182
VIS3609,France,Munnar,Heritage,Domestic,Winter,12/3/2021,2617,3.06,447130.74,170.8562247
VIS3610,Singapore,Bali,Hill Station,International,Monsoon,2/20/2022,1308,3.27,211142.82,161.4241743
VIS3611,Singapore,Rome,Adventure,Domestic,Summer,7/4/2023,4757,4.28,1178455.29,247.7307736
VIS3612,Malaysia,Kochi,Wildlife,International,Winter,10/13/2021,766,3.84,57079.03,74.51570496
VIS3613,France,Paris,Adventure,International,Winter,3/2/2023,2403,4.68,694266.04,288.9163712
VIS3614,Dubai,Rome,Wildlife,International,Winter,1/8/2024,1442,4.1,113993.18,79.05213592
VIS3615,France,Bangkok,Hill Station,Domestic,Summer,3/21/2023,,3.89,1078176.03,0
VIS3616,Dubai,Bangkok,Hill Station,Domestic,Winter,3/5/2023,353,3.51,17253.15,48.87577904
VIS3617,Italy,Bali,Heritage,Domestic,Monsoon,4/11/2021,4233,3.1,1062923.18,251.1039877
VIS3618,Thailand,Kochi,City Tourism,Domestic,Summer,4/1/2022,293,3.58,24625.67,84.04665529
VIS3619,Malaysia,Paris,Beach,International,Winter,10/22/2021,4303,4.04,416332.6,96.75403207
VIS3620,Malaysia,Munnar,Beach,Domestic,Monsoon,2/14/2023,1257,2.59,82453.63,65.59556881
VIS3621,India,Alappuzha,Adventure,Domestic,Summer,4/30/2023,,2.76,83586.22,0
VIS3622,Thailand,Bangkok,Hill Station,International,Summer,6/21/2022,2758,3.47,209030.08,75.79045685
VIS3623,Malaysia,Bali,Hill Station,Domestic,Winter,10/4/2023,4480,2.94,772429.49,172.4172969
VIS3624,France,Rome,Heritage,International,Winter,7/15/2022,1262,4.11,342172.06,271.1347544
VIS3625,Malaysia,Kochi,Hill Station,Domestic,Monsoon,2/1/2021,3811,4.1,882878.55,231.6658489
VIS3626,Thailand,Paris,Wildlife,International,Winter,3/4/2021,3496,4.44,494480.92,141.4419108
VIS3627,Malaysia,Rome,Heritage,Domestic,Winter,10/21/2023,670,3.88,61186.31,91.32285075
VIS3628,Dubai,Alappuzha,Beach,Domestic,Monsoon,12/6/2021,2407,2.68,556132.64,231.0480432
VIS3629,Malaysia,Alappuzha,Beach,International,Summer,1/6/2022,399,4.54,64846.72,162.5231078
VIS3630,Malaysia,Kochi,Heritage,Domestic,Summer,5/5/2023,4984,2.84,699908.84,140.4311477
VIS3631,Italy,Dubai,Beach,Domestic,Monsoon,5/10/2021,1907,4.35,511976.7,268.4723125
VIS3632,Singapore,Alappuzha,Hill Station,Domestic,Monsoon,12/11/2021,3994,4.4,360133.75,90.16869054
VIS3633,Malaysia,Paris,Hill Station,International,Winter,4/21/2022,3957,3.39,790847.53,199.8603816
VIS3634,India,Kuala Lumpur,Adventure,International,Winter,12/11/2023,166,3.11,12201.27,73.50162651
VIS3635,Malaysia,Kochi,Heritage,Domestic,Summer,9/20/2021,4849,3.74,977935.97,201.6778655
VIS3636,Malaysia,Munnar,Wildlife,Domestic,Winter,8/5/2021,2750,2.65,505104.54,183.6743782
VIS3637,Italy,Bali,Wildlife,Domestic,Monsoon,4/17/2021,3969,2.81,360693.7,90.87772739
VIS3638,Italy,Rome,Adventure,International,Monsoon,5/30/2022,90,3.72,2544.98,28.27755556
VIS3639,Italy,Singapore,Adventure,International,Summer,3/3/2022,3932,3.05,402070.56,102.2559919
VIS3640,Indonesia,Paris,Beach,Domestic,Winter,2/15/2023,485,2.98,113924.76,234.8964124
VIS3641,Dubai,Rome,Hill Station,International,Winter,11/25/2023,4877,4.43,385271.59,78.99766045
VIS3642,Singapore,Singapore,City Tourism,International,Summer,8/28/2021,3304,4.22,82930.64,25.10007264
VIS3643,India,Dubai,City Tourism,Domestic,Summer,6/1/2023,3440,2.67,608807.2,176.9788372
VIS3644,Thailand,Dubai,Heritage,Domestic,Summer,10/8/2022,1234,4.02,115076.61,93.25495138
VIS3645,France,Kochi,Hill Station,International,Winter,11/22/2023,1894,4.25,438730.76,231.6424287
VIS3646,Malaysia,Dubai,Hill Station,International,Winter,3/25/2023,352,2.73,58480.3,166.1372159
VIS3647,Italy,Bali,Heritage,International,Monsoon,6/5/2022,4944,4.14,775584.38,156.8738633
VIS3648,India,Singapore,Adventure,International,Monsoon,8/7/2023,312,4.56,30304.14,97.12865385
VIS3649,Indonesia,Dubai,Wildlife,International,Winter,3/9/2023,2765,3,500437.24,180.9899602
VIS3650,France,Bangkok,Wildlife,Domestic,Winter,5/29/2022,183,3.23,21241.63,116.0744809
VIS3651,Malaysia,Bangkok,Wildlife,International,Winter,8/13/2021,4080,4.78,1185588,290.5852941
VIS3652,Indonesia,Bali,Beach,International,Monsoon,8/2/2021,4129,3.77,845892.15,204.8661056
VIS3653,Italy,Munnar,Beach,Domestic,Summer,1/6/2022,1907,4.99,257159.79,134.8504405
VIS3654,Thailand,Alappuzha,Adventure,International,Summer,5/10/2023,3690,2.67,1037821.69,281.2524905
VIS3655,Dubai,Bali,Wildlife,International,Monsoon,10/22/2021,4817,4.18,1229387.85,255.2185696
VIS3656,Italy,Munnar,City Tourism,International,Monsoon,5/12/2021,3322,4.69,90468.83,27.23324202
VIS3657,India,Paris,Hill Station,International,Summer,1/31/2022,3820,3.42,839305.24,219.7134136
VIS3658,Thailand,Bangkok,Wildlife,International,Summer,4/7/2023,4057,2.74,105902.29,26.10359625
VIS3659,Italy,Kochi,Adventure,International,Summer,9/18/2022,28,4.65,597.46,21.33785714
VIS3660,Italy,Kochi,Adventure,International,Winter,9/9/2021,427,2.9,95410.49,223.4437705
VIS3661,Malaysia,Paris,Hill Station,International,Winter,2/25/2024,4133,3.97,848432.47,205.2824752
VIS3662,Dubai,Rome,Beach,International,Monsoon,9/22/2023,4726,4.08,1183358.79,250.3933115
VIS3663,Malaysia,Kuala Lumpur,Adventure,Domestic,Monsoon,10/21/2022,2269,2.65,328323.22,144.699524
VIS3664,Dubai,Rome,City Tourism,Domestic,Summer,10/23/2022,1546,2.8,452509.99,292.6972768
VIS3665,India,Munnar,Adventure,International,Winter,10/26/2022,1607,4.91,353733.32,220.1202987
VIS3666,India,Kochi,Heritage,Domestic,Winter,11/20/2021,2878,3.49,361378.31,125.5657783
VIS3667,Indonesia,Kochi,Adventure,Domestic,Winter,10/10/2023,3818,4.27,452793.16,118.5943321
VIS3668,France,Rome,Beach,International,Summer,8/18/2023,850,2.89,121500.7,142.942
VIS3669,Thailand,Bali,City Tourism,International,Summer,2/18/2021,2419,2.92,191063.71,78.98458454
VIS3670,Malaysia,Paris,Hill Station,Domestic,Summer,6/17/2023,293,3.94,17660.35,60.27423208
VIS3671,Singapore,Paris,Adventure,Domestic,Summer,10/15/2022,4190,3.46,446296.06,106.5145728
VIS3672,India,Dubai,Adventure,Domestic,Summer,8/16/2023,4207,4.28,269757.29,64.12105776
VIS3673,Dubai,Bangkok,Beach,Domestic,Summer,12/20/2022,278,4.98,57177.54,205.6746043
VIS3674,Dubai,Kochi,City Tourism,International,Summer,4/9/2022,776,3.31,203497.07,262.2384923
VIS3675,Dubai,Paris,Hill Station,Domestic,Monsoon,1/9/2021,2666,3.19,228229.02,85.60728432
VIS3676,Singapore,Munnar,Adventure,Domestic,Summer,11/17/2022,1842,4.94,398529.71,216.357063
VIS3677,Indonesia,Dubai,Hill Station,Domestic,Winter,11/30/2023,272,4.64,78063.99,286.9999632
VIS3678,Malaysia,Rome,Hill Station,International,Winter,2/22/2024,3162,2.53,325848.85,103.0515022
VIS3679,India,Rome,Hill Station,International,Winter,12/14/2022,3003,4.72,885577.69,294.8976657
VIS3680,France,Rome,City Tourism,International,Monsoon,7/1/2022,2379,3.9,109269.29,45.93076503
VIS3681,Singapore,Kochi,Beach,International,Monsoon,11/5/2021,3279,2.66,291905,89.02256786
VIS3682,Indonesia,Rome,Beach,Domestic,Summer,6/28/2021,3963,3.34,967347.57,244.0947691
VIS3683,France,Paris,Heritage,International,Monsoon,5/18/2021,1424,4.06,209635.42,147.2158848
VIS3684,Thailand,Dubai,Heritage,International,Winter,10/6/2023,3476,2.69,738861.93,212.5609695
VIS3685,France,Alappuzha,Hill Station,Domestic,Monsoon,11/1/2021,3545,4.43,835223.17,235.6059718
VIS3686,India,Munnar,Heritage,Domestic,Winter,3/22/2021,4188,4.04,194903.34,46.53852436
VIS3687,Italy,Dubai,Adventure,International,Monsoon,1/2/2024,2242,4.12,72185.36,32.19685995
VIS3688,Thailand,Bali,Wildlife,Domestic,Winter,9/2/2021,1122,2.55,303374.93,270.3876381
VIS3689,India,Rome,City Tourism,Domestic,Monsoon,11/21/2023,,3.04,1093318.33,0
VIS3690,Thailand,Kochi,Heritage,International,Monsoon,2/21/2021,2794,3.8,833481.95,298.3113636
VIS3691,Dubai,Munnar,Hill Station,Domestic,Winter,6/4/2023,4854,3.26,899367.11,185.2837062
VIS3692,Thailand,Alappuzha,Heritage,International,Summer,2/15/2021,1133,2.86,327464.81,289.0245455
VIS3693,Malaysia,Singapore,Wildlife,Domestic,Summer,8/24/2021,1230,4.55,267626.8,217.5827642
VIS3694,Italy,Singapore,City Tourism,International,Monsoon,7/2/2022,4181,2.51,1047773.88,250.6036546
VIS3695,France,Munnar,City Tourism,International,Monsoon,3/31/2024,1227,4.22,24707.53,20.13653627
VIS3696,Singapore,Rome,Adventure,Domestic,Winter,10/12/2023,992,4.06,230663.31,232.523498
VIS3697,Singapore,Paris,City Tourism,Domestic,Summer,4/28/2021,2493,3.46,213983.79,85.83385078
VIS3698,Dubai,Alappuzha,Hill Station,Domestic,Summer,2/29/2024,2655,4.73,194368.5,73.20847458
VIS3699,Thailand,Alappuzha,Adventure,Domestic,Winter,2/6/2024,4017,4.54,513989.12,127.9534777
VIS3700,Singapore,Munnar,Wildlife,Domestic,Monsoon,1/14/2023,4024,3.94,363619.58,90.36271869
VIS3701,Malaysia,Paris,City Tourism,International,Winter,10/2/2022,306,3.83,50508.94,165.0618954
VIS3702,Thailand,Singapore,Hill Station,Domestic,Summer,3/2/2024,4480,4.03,1253527.67,279.8052835
VIS3703,Singapore,Alappuzha,Adventure,International,Monsoon,12/31/2021,3044,3.85,627079.62,206.0051314
VIS3704,France,Paris,Beach,Domestic,Monsoon,6/19/2021,1435,5,217550.37,151.6030453
VIS3705,India,Alappuzha,Hill Station,Domestic,Winter,11/26/2022,3862,4.19,980205.5,253.8077421
VIS3706,Italy,Rome,Beach,Domestic,Monsoon,2/24/2021,3454,3.22,194751.59,56.38436306
VIS3707,France,Paris,Beach,International,Monsoon,7/21/2023,1838,4.36,436606.98,237.5446028
VIS3708,Thailand,Kuala Lumpur,Adventure,International,Summer,1/17/2022,1962,4.72,443544.79,226.0676809
VIS3709,Italy,Bali,Adventure,Domestic,Winter,5/15/2023,3994,4.15,1153133.95,288.7165623
VIS3710,France,Kuala Lumpur,Heritage,Domestic,Monsoon,5/6/2021,2428,3.49,49604.78,20.43030478
VIS3711,Indonesia,Singapore,Heritage,Domestic,Winter,6/23/2021,4484,3.21,650854.06,145.1503256
VIS3712,France,Singapore,Hill Station,Domestic,Summer,9/30/2021,2668,3.73,211540.69,79.28811469
VIS3713,Italy,Rome,Adventure,International,Winter,7/13/2023,1496,4.51,220924.25,147.6766377
VIS3714,Thailand,Paris,Wildlife,International,Summer,12/13/2023,2830,3.45,204542.11,72.27636396
VIS3715,Singapore,Kuala Lumpur,Adventure,International,Winter,12/24/2023,,4.37,347123.53,0
VIS3716,France,Rome,City Tourism,International,Summer,8/8/2022,3795,3.46,427860.35,112.7431752
VIS3717,Malaysia,Dubai,Hill Station,Domestic,Winter,5/16/2022,4841,3.28,337632.19,69.74430696
VIS3718,Indonesia,Singapore,Heritage,International,Monsoon,6/16/2021,3448,3.81,757017.74,219.5527088
VIS3719,Singapore,Dubai,City Tourism,International,Monsoon,5/20/2021,4268,4.67,1272828.42,298.2259653
VIS3720,Malaysia,Singapore,Hill Station,Domestic,Winter,10/29/2022,2390,3.6,569955.36,238.475046
VIS3721,India,Munnar,Wildlife,International,Summer,4/16/2022,2731,3.56,789655.78,289.1452874
VIS3722,Singapore,Rome,Heritage,International,Monsoon,4/2/2023,1621,3.7,261711.81,161.450839
VIS3723,Thailand,Kochi,Beach,Domestic,Monsoon,11/11/2021,1117,3.52,28696.93,25.69107431
VIS3724,Dubai,Rome,Beach,International,Summer,5/3/2023,4893,3.13,176923.26,36.15844267
VIS3725,Singapore,Bali,Beach,Domestic,Monsoon,4/8/2024,,3.16,64158.29,0
VIS3726,Dubai,Paris,Hill Station,Domestic,Summer,12/25/2022,4227,3.23,906680.53,214.4974048
VIS3727,Dubai,Singapore,Heritage,Domestic,Winter,3/19/2023,3479,3.64,410104.08,117.8798735
VIS3728,Malaysia,Munnar,Hill Station,Domestic,Summer,4/15/2024,3817,3.32,242306.15,63.48078334
VIS3729,Indonesia,Bali,Adventure,International,Winter,6/4/2023,3805,4.55,473641.78,124.4787858
VIS3730,Indonesia,Rome,Beach,Domestic,Monsoon,3/6/2023,2752,4.12,465002.93,168.9690879
VIS3731,India,Bali,Adventure,Domestic,Monsoon,6/16/2023,4919,4.67,225300.43,45.80207969
VIS3732,India,Bali,Heritage,International,Summer,3/3/2021,3392,4.01,148891.63,43.89493809
VIS3733,Thailand,Bali,Beach,Domestic,Summer,10/16/2023,2246,3.56,343365.89,152.8788468
VIS3734,Malaysia,Dubai,Adventure,International,Monsoon,5/17/2022,423,3.83,34282.74,81.04666667
VIS3735,India,Bali,Wildlife,Domestic,Monsoon,2/17/2023,4020,3.81,313264.46,77.92648259
VIS3736,Indonesia,Bangkok,Heritage,International,Monsoon,4/4/2022,4887,2.96,504874.79,103.3097585
VIS3737,France,Bangkok,City Tourism,Domestic,Winter,2/15/2023,732,4.65,67992.75,92.88627049
VIS3738,Italy,Paris,Hill Station,Domestic,Monsoon,6/23/2023,2744,4.59,357953.64,130.4495773
VIS3739,India,Kochi,City Tourism,International,Winter,3/17/2023,3294,2.8,266680.2,80.95938069
VIS3740,Singapore,Paris,Beach,International,Monsoon,4/21/2021,2948,4.9,619287.41,210.0703562
VIS3741,Thailand,Munnar,Hill Station,International,Winter,4/24/2021,2471,3.69,630098.17,254.9972359
VIS3742,Dubai,Bali,City Tourism,Domestic,Monsoon,5/20/2022,4960,3.48,676407.46,136.3724718
VIS3743,Malaysia,Rome,Heritage,Domestic,Summer,8/2/2023,3850,3.97,828336.95,215.1524545
VIS3744,Thailand,Rome,Heritage,Domestic,Summer,,4998,3.93,1171341.36,234.3620168
VIS3745,Dubai,Bangkok,Wildlife,Domestic,Summer,3/21/2022,869,2.89,68999.07,79.40054085
VIS3746,Italy,Munnar,Heritage,International,Summer,5/27/2022,3569,4.02,828709.31,232.1965004
VIS3747,Malaysia,Munnar,City Tourism,International,Summer,5/19/2021,4321,4.17,408142.55,94.45557741
VIS3748,Dubai,Alappuzha,Hill Station,International,Summer,1/17/2023,2762,3.31,486755.55,176.2330014
VIS3749,Singapore,Dubai,Beach,Domestic,Winter,10/2/2023,221,2.94,58232.48,263.4953846
VIS3750,Dubai,Kuala Lumpur,Adventure,International,Winter,4/2/2022,1939,3.38,232501.73,119.9080609
VIS3751,Dubai,Bangkok,Wildlife,International,Monsoon,4/20/2023,2470,4.19,384427.85,155.6388057
VIS3752,Dubai,Kuala Lumpur,Hill Station,Domestic,Winter,10/20/2022,287,3.88,42292.02,147.3589547
VIS3753,India,Kuala Lumpur,Adventure,International,Summer,12/25/2022,413,4.85,69125.42,167.3738983
VIS3754,India,Rome,Wildlife,Domestic,Winter,,2782,3.89,478565.89,172.0222466
VIS3755,Italy,Paris,Adventure,International,Winter,5/12/2023,3995,4.53,744953.29,186.4714118
VIS3756,Singapore,Paris,Adventure,International,Winter,1/28/2024,3506,4.54,440142.48,125.5397832
VIS3757,Singapore,Dubai,Hill Station,International,Monsoon,6/26/2023,2275,4.48,519270.77,228.2508879
VIS3758,Thailand,Rome,Beach,Domestic,Winter,6/1/2023,1404,4.72,225425.7,160.5596154
VIS3759,Malaysia,Kochi,Heritage,Domestic,Winter,10/19/2023,,4.77,203059.24,0
